,visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,IR_norm_range,IR_range,log_entropy,entropy_x_contrast
366,7.0,170.0,65.0078,0.1001,1111.0167,0.0205,4.0335,167.0,239.0,210.7578,0,0.16911497005988022,28.242199999999997,-3.8873303928377747,22.775842349999998
558,4.5,89.8479,18.19,5.1958,83.8958,0.1379,2.5421,17.8011,39.9005,33.8999,1,0.33709152805163717,6.000599999999999,-1.981226494182881,11.56923082
900,3.855,103.8217,15.6144,5.1083,83.8833,0.1882,2.4336,18.7228,41.5571,37.1879,1,0.23336253124532652,4.369199999999999,-1.6702500518308578,15.786837060000002
463,6.2198,60.6103,20.1701,3.8083,42.3333,0.1525,2.3369,7.1237,37.1816,29.6068,1,1.0633238345241942,7.574800000000003,-1.8805906829346708,6.45582825
854,86.4082,109.1963,95.6952,1.8667,7.0583,0.195,1.8098,-111.8321,-93.8882,-104.8633,1,-0.09813908528946517,10.975099999999998,-1.6347557204183902,1.3763685
316,9.0,148.0,52.4805,0.069,559.2917,0.0306,3.7014,166.0,240.0,213.082,0,0.16215662650602414,26.918000000000006,-3.486755270023802,17.11432602
61,10.9494,78.2388,42.7752,3.6458,30.7375,0.1208,2.3333,-97.4542,22.1418,-54.4049,1,-0.7854633253364145,76.5467,-2.1136189934814222,3.7130900000000002
593,6.4348,92.4277,31.6473,8.5167,132.3,0.0552,3.0876,-79.7594,37.1816,-10.4002,1,-0.5965666742728757,47.5818,-2.8967923256990873,7.302960000000001
776,4.0,139.0,41.207,0.0755,641.1833,0.0262,3.8179,194.0,251.0,232.6094,0,0.09479690721649488,18.390600000000006,-3.6419958682150857,16.79900246
456,3.0,136.0,16.9258,0.0441,333.4041,0.0585,3.2861,187.0,247.0,236.8281,0,0.05439518716577537,10.171899999999994,-2.8387285247443264,19.50413985
646,4.9299,122.9551,44.9939,14.5417,373.375,0.0383,3.5243,-9.5551,39.9005,22.7715,1,-1.7926552312377686,17.129,-3.2623053827955366,14.3002625
812,6.0048,73.2943,23.1354,5.5708,67.1542,0.0859,2.7172,-53.7371,37.6021,1.8252,1,-0.6657765305533793,35.7769,-2.4545714499919273,5.76854578
435,7.5097,103.3918,32.8759,7.5875,100.9875,0.0597,2.9756,-68.6495,28.8133,-1.5838,1,-0.442786910319813,30.397100000000002,-2.8184232585835804,6.02895375
1005,3.0,61.0,7.625,0.0086,33.9667,0.32,1.6409,221.0,247.0,244.2461,0,0.012461085972850621,2.7538999999999874,-1.1394342831883648,10.869344000000002
402,20.1937,85.9782,66.2687,5.8875,57.5958,0.077,2.7358,-2.2287,23.044,3.7212,1,-8.669986987930184,19.3228,-2.563949857128453,4.4348766
441,7.0,155.0,46.0391,0.0966,1041.35,0.0216,4.0122,182.0,249.0,226.7852,0,0.12205934065934064,22.214799999999997,-3.835061964292018,22.49316
794,85.3333,100.597,91.2436,0.8375,1.6208,0.343,1.2156,-103.0842,-80.1903,-94.0674,1,-0.13461907838446643,13.877100000000013,-1.0700248318161971,0.5559344
527,3.0,189.0,27.6484,0.0788,1086.5667,0.0381,3.6906,176.0,251.0,237.4922,0,0.07674886363636366,13.507800000000003,-3.2675409968494815,41.398191270000005
488,4.0,147.0,32.7305,0.0855,1019.1,0.0285,3.8501,174.0,247.0,231.6484,0,0.0882275862068965,15.35159999999999,-3.5578511917075324,29.04435
566,7.0,141.0,52.1211,0.0878,828.8542,0.0235,3.9121,186.0,247.0,220.4844,0,0.14255698924731186,26.515600000000006,-3.750754857832024,19.4780737
564,10.0,124.0,49.6211,0.0696,507.3792,0.0286,3.7099,184.0,242.0,216.832,0,0.1367826086956522,25.168000000000006,-3.55434856115633,14.51104512
133,4.0,168.0,61.0234,0.0914,993.1415,0.0258,3.9558,155.0,239.0,203.9375,0,0.22620967741935483,35.0625,-3.6573807870545654,25.6230507
833,1.0,39.0,2.8477,0.0075,28.4625,0.3588,1.4861,233.0,251.0,249.3906,0,0.0069072961373390284,1.6093999999999937,-1.024990148797496,10.212345
72,22.1285,114.5708,59.3725,8.0875,103.4875,0.056,3.0059,-26.6771,18.4927,-7.26,1,-0.9653485573769262,25.752699999999997,-2.8824035882469876,5.7953
466,5.0,137.0,35.2383,0.0776,762.9083,0.0283,3.8147,184.0,242.0,224.8477,0,0.09321902173913042,17.152299999999997,-3.564893474332945,21.590304890000002
303,6.0,139.0,33.9648,0.0713,631.9625,0.0302,3.7262,184.0,240.0,224.0313,0,0.08678641304347832,15.968700000000013,-3.499913354601313,19.0852675
710,3.64,54.1609,5.501,0.7958,6.8625,0.5959,0.9683,23.2689,42.9966,41.2829,1,0.07364765846258323,1.7137000000000029,-0.5176824112292039,4.0893637499999995
668,8.0,144.0,57.7969,0.0894,849.5167,0.0241,3.9295,182.0,245.0,216.5,0,0.1565934065934066,28.5,-3.725543438485528,20.473352470000002
247,5.1449,17.8289,6.4172,0.3875,1.3625,0.68,0.7125,22.5934,37.1816,34.216,1,0.13125957137925245,2.965600000000002,-0.3856624808119846,0.9265000000000001
653,4.07,57.3856,8.6082,1.7417,19.6667,0.5506,1.2543,3.9254,41.1441,36.4174,1,1.2041320629744743,4.726700000000001,-0.5967466862736301,10.828485019999999
1008,3.0,45.0,6.0781,0.0054,12.15,0.4119,1.3403,228.0,250.0,248.1836,0,0.007966666666666612,1.8163999999999874,-0.8869746775401021,5.004585
571,17.0,159.0,80.0039,0.0889,837.4585,0.0226,3.9261,172.0,240.0,207.0781,0,0.19140639534883716,32.921899999999994,-3.789805372703897,18.926562099999998
225,6.2198,92.8576,18.971,5.6625,86.3292,0.1165,2.6535,-11.7051,33.5741,25.8344,1,-0.6612245944075662,7.739700000000003,-2.1498640059763816,10.057351800000001
476,72.2194,87.913,80.4407,0.7292,1.3292,0.3818,1.1299,-113.5563,-97.9544,-106.8059,1,-0.07794811912681188,8.851499999999987,-0.9628583676904899,0.50748856
688,16.9689,102.3168,53.9803,5.1458,46.1125,0.0817,2.661,-80.6227,17.3387,-39.8345,1,-0.7091451911186304,57.173199999999994,-2.50470127711618,3.7673912499999997
955,34.1675,68.1347,54.3389,1.0375,2.5375,0.3078,1.3704,-88.2182,-35.4883,-71.2155,1,-0.40498672609506886,35.7272,-1.1783050575773582,0.7810425000000001
212,10.5195,145.0983,76.5501,11.075,204.2667,0.0429,3.3189,-21.7274,31.6394,0.1395,1,-1.4497777000469452,31.499899999999997,-3.1488834530481657,8.76304143
36,23.4184,99.7371,74.4842,6.6375,72.1208,0.0683,2.8542,-12.7902,21.9157,-7.0523,1,-2.2648590326969087,28.968,-2.6838455124053926,4.92585064
312,9.0,190.0,66.1133,0.0845,742.0458,0.0253,3.8272,164.0,246.0,212.1055,0,0.20667378048780483,33.894499999999994,-3.6769508832486624,18.773758739999998
719,2.0,95.0,15.2148,0.0368,258.8583,0.0902,3.0224,209.0,253.0,244.6836,0,0.03979138755980855,8.316399999999987,-2.405725851913559,23.34901866
124,7.0,121.0,34.1797,0.0414,296.4417,0.1252,2.958,169.0,236.0,219.8555,0,0.09552958579881653,16.144499999999994,-2.077842820316139,37.114500840000005
289,3.0,185.0,65.4102,0.0886,923.5084,0.0247,3.8822,159.0,240.0,204.1914,0,0.22521132075471706,35.80860000000001,-3.7009520353482057,22.81065748
178,15.0,190.0,82.2031,0.0769,628.6542,0.0249,3.8413,157.0,231.0,192.8516,0,0.24298343949044593,38.14840000000001,-3.6928874755114753,15.653489579999997
473,7.0,91.0,27.5977,0.0548,359.2833,0.0368,3.5456,204.0,249.0,235.582,0,0.0657745098039216,13.418000000000006,-3.302257433807252,13.22162544
455,3.0,97.0,12.2773,0.0295,173.4167,0.1014,2.8606,204.0,243.0,237.0938,0,0.028951960784313786,5.9062000000000126,-2.2886821878250543,17.58445338
733,4.0,24.0,5.332,0.0037,4.3083,0.3931,1.2993,235.0,247.0,245.4297,0,0.006682127659574481,1.5703000000000031,-0.9336912465543225,1.69359273
673,1.0,119.0,12.5313,0.0388,342.2917,0.101,2.9631,198.0,251.0,243.6484,0,0.03712929292929288,7.351599999999991,-2.2926347621408776,34.5714617
324,5.1449,68.9946,13.6174,4.1542,48.4875,0.1353,2.4245,10.5088,34.215,30.2259,1,0.37959614799025615,3.989100000000004,-2.0002607438053945,6.56035875
131,7.7247,111.5611,54.3129,8.5375,128.3458,0.0539,3.1114,-7.6951,31.8552,6.3242,1,-3.317825629296565,25.531,-2.9206248010671856,6.91783862
724,3.0,203.0,52.6992,0.0741,917.8332,0.0527,3.5812,173.0,254.0,226.7539,0,0.15749190751445094,27.246100000000013,-2.9431398234348203,48.36980964
356,5.3599,77.1639,28.761,6.325,78.5917,0.0725,2.8628,-4.2916,34.215,19.7159,1,-3.3784835492590184,14.499100000000002,-2.624168717121508,5.69789825
453,4.07,38.4672,5.2507,0.5458,5.7292,0.7974,0.5381,29.2505,37.6021,35.8333,1,0.06047076118356948,1.7687999999999988,-0.22639884403488242,4.56846408
194,4.0,195.0,79.8555,0.103,1316.2625,0.0217,4.0632,155.0,239.0,196.1289,0,0.27658774193548397,42.87110000000001,-3.830443018435723,28.56289625
480,3.0,136.0,28.1406,0.0522,471.0833,0.0609,3.3075,175.0,245.0,228.75,0,0.09285714285714286,16.25,-2.7985221042662856,28.688972970000002
250,7.2947,75.0141,39.4623,4.7708,42.1292,0.0893,2.6042,-92.4445,34.4283,-46.0494,1,-0.8705515201012499,80.4777,-2.4157537910996836,3.7621375599999998
539,59.5354,93.7176,77.1102,1.3292,3.6542,0.2508,1.5333,-109.5766,-76.7844,-96.233,1,-0.17748862439608457,19.4486,-1.3830994702233714,0.91647336
881,61.2553,120.1604,88.5244,3.3125,20.7292,0.1256,2.2533,-96.9562,-55.5153,-76.3205,1,-0.21458349233983998,20.805199999999992,-2.074653024948039,2.6035875199999996
1001,5.0,122.0,21.7578,0.0352,217.4709,0.0659,3.0695,205.0,246.0,238.5742,0,0.03622341463414639,7.4258000000000095,-2.7196168374736756,14.33133231
1009,3.0,44.0,5.9297,0.0068,16.1542,0.3765,1.5384,223.0,251.0,248.2148,0,0.012489686098654723,2.7852000000000032,-0.9768372317421887,6.0820563
699,4.0,174.0,38.7656,0.0688,674.7125,0.0364,3.6824,169.0,247.0,227.1992,0,0.11716449704142018,19.80080000000001,-3.313186504339442,24.559535
271,56.9556,121.4503,89.8496,9.0,141.575,0.0514,3.1504,-15.8096,-4.2916,-10.6385,1,-0.401458607428398,6.346900000000001,-2.9681171065210177,7.276954999999999
749,2.0,66.0,5.6602,0.0128,75.4375,0.4249,1.5809,220.0,253.0,249.875,0,0.014204545454545454,3.125,-0.8559014318613711,32.05339375
497,6.8648,132.6293,49.3456,8.4292,146.1208,0.0581,3.0994,-36.7434,36.3381,8.4554,1,-0.75884920829319,27.8827,-2.8455896151242714,8.48961848
983,68.9946,99.3071,88.4891,1.1542,2.6458,0.2751,1.4068,-103.6105,-63.6212,-93.9002,1,-0.2922387209790513,30.278999999999996,-1.290620611051608,0.7278595800000001
121,5.1449,31.1577,6.4482,0.4125,2.5708,0.7483,0.6303,13.3639,34.0016,32.5092,1,0.11167398738392263,1.4924000000000035,-0.28995131189582424,1.9237296400000001
289,11.1644,103.6067,51.1461,8.1958,114.9208,0.0571,3.0423,-17.7593,27.4961,1.9289,1,-1.4396513376090274,25.5672,-2.8629511623201727,6.56197768
37,36.3173,103.1768,79.2919,6.3958,74.8542,0.0716,2.8339,-22.0145,8.097,-12.7124,1,-0.9452588066955869,20.8094,-2.636660205015537,5.35956072
504,40.187,64.695,54.3725,0.9583,2.1333,0.3212,1.3098,-76.3651,-50.9376,-66.1631,1,-0.1993777262126285,15.225499999999997,-1.1356912969095305,0.6852159600000001
605,76.089,90.2778,83.212,0.6625,1.3958,0.4244,1.1065,-99.978,-86.3875,-93.2145,1,-0.06828502270499509,6.826999999999998,-0.8570788722423089,0.59237752
57,6.0,125.0,30.8516,0.0521,345.225,0.0393,3.4754,172.0,237.0,222.2344,0,0.08584651162790702,14.765600000000006,-3.2365307601069215,13.567342500000002
89,5.0,116.0,17.6602,0.0332,263.2917,0.1148,2.812,176.0,238.0,230.2891,0,0.043811931818181875,7.710900000000009,-2.164563795096671,30.22588716
716,3.64,108.3363,9.9896,3.025,80.4167,0.5326,1.35,13.3639,41.7633,38.5047,1,0.2438360059563452,3.2586000000000013,-0.6299846056023053,42.82993442
540,11.0,153.0,54.9297,0.0918,880.5958,0.0237,3.9148,184.0,243.0,220.7422,0,0.1209663043478261,22.257800000000003,-3.7422802308410517,20.87012046
526,4.0,183.0,44.9961,0.0758,877.625,0.0337,3.7238,168.0,250.0,226.6875,0,0.13876488095238096,23.3125,-3.390257441623821,29.5759625
165,7.0,176.0,69.7461,0.0907,964.5916,0.0238,3.939,155.0,233.0,197.6406,0,0.22812516129032254,35.359399999999994,-3.738069698304708,22.95728008
227,12.2393,77.3789,43.8786,8.075,104.9333,0.0557,3.0153,-20.0152,26.392,2.4684,1,-1.1952715935888725,23.9236,-2.887775132048899,5.84478481
859,71.7894,92.2127,82.6955,0.7583,1.1167,0.3716,1.0515,-96.9562,-65.1483,-84.929,1,-0.2040168653474455,19.780699999999996,-0.9899372720424536,0.41496572
494,5.7899,125.7499,28.4529,8.0083,162.4417,0.0845,2.9717,0.5703,37.6021,28.4598,1,16.030685604068033,9.142299999999999,-2.4710037446190087,13.726323650000001
943,59.9654,115.6457,83.526,3.3458,20.7792,0.1223,2.2874,-85.0325,-26.6771,-52.193,1,-0.3000723252873901,25.5159,-2.1012782362890103,2.54129616
288,14.1742,76.949,42.986,5.7333,55.55,0.0766,2.7134,-18.3204,24.8364,-0.1137,1,-1.3618752865657957,24.950100000000003,-2.569158202235591,4.25513
209,28.7929,82.3235,66.068,4.2,33.4333,0.1024,2.4765,-14.4306,13.1275,-4.5586,1,-1.2255969952739318,17.6861,-2.2788685663767296,3.4235699200000003
71,13.0,168.0,77.4258,0.0474,253.6792,0.0395,3.4025,55.0,217.0,146.25,0,1.2863636363636364,70.75,-3.2314546070750607,10.0203284
688,4.0,128.0,47.9063,0.1091,1190.9208,0.0191,4.1003,184.0,251.0,225.2305,0,0.14005163043478258,25.769499999999994,-3.958066943929553,22.74658728
730,4.0,70.0,8.3281,0.0155,68.4583,0.2043,2.2059,217.0,247.0,244.5469,0,0.011304608294930905,2.4531000000000063,-1.5881657771585607,13.98603069
564,13.0993,89.8479,50.9311,3.3542,19.9125,0.118,2.2844,-96.4604,16.8752,-65.0246,1,-0.8490510095334458,81.8998,-2.137070654516472,2.349675
123,6.0048,56.5257,15.9041,3.2875,28.4792,0.1609,2.2304,-68.6495,34.6414,6.1201,1,-0.41546260351495634,28.521299999999997,-1.8269722249837996,4.58230328
648,4.285,62.9751,13.5569,4.3667,48.1917,0.1182,2.479,27.7162,41.3507,38.246,1,0.1120175204393099,3.104700000000001,-2.1353771740101393,5.69625894
712,2.0,83.0,6.9492,0.0227,162.1125,0.2214,2.3081,214.0,252.0,246.5508,0,0.025463551401869115,5.4491999999999905,-1.5077842587076005,35.8917075
700,5.0,141.0,34.7695,0.0768,763.825,0.0327,3.7293,186.0,246.0,230.1445,0,0.08524462365591401,15.855500000000006,-3.4203802010789293,24.9770775
391,5.1449,99.0921,29.212,6.375,98.5583,0.1118,2.7441,-0.6967,35.0668,24.6213,1,-14.992823309889477,10.4455,-2.191043718261138,11.01881794
877,2.0,2.0,2.0,0.0,0.0,1.0,0.0,246.0,250.0,248.3633,0,0.006653252032520287,1.6366999999999905,0.0,0.0
415,10.0,153.0,50.5859,0.0732,712.0917,0.0362,3.7132,163.0,242.0,217.0117,0,0.15330245398773013,24.98830000000001,-3.3186961601504117,25.77771954
374,9.0,105.0,38.4688,0.0651,481.4042,0.0295,3.6926,194.0,246.0,230.3086,0,0.08088350515463912,15.691399999999987,-3.523365015636363,14.2014239
359,5.0,232.0,109.8516,0.0878,924.4875,0.0315,3.8488,155.0,240.0,189.0508,0,0.3287045161290322,50.94919999999999,-3.4577677331505496,29.121356249999998
70,49.4312,100.597,82.1043,3.9792,29.0875,0.1062,2.4289,-15.533,-2.4852,-12.0411,1,-0.6151998969934979,9.555900000000001,-2.2424311701742985,3.0890925
707,1.0,40.0,5.1836,0.0146,43.5292,0.148,2.31,230.0,253.0,249.918,0,0.013399999999999973,3.0819999999999936,-1.9105430052180221,6.4423216000000005
207,64.695,105.1116,85.9068,2.7792,15.3292,0.1472,2.1253,-20.0152,-7.431,-15.1446,1,-0.38538710579959234,7.7136000000000005,-1.915963072687361,2.25645824
248,5.3599,28.7929,10.9016,1.6958,6.6875,0.2331,1.7197,-36.1145,36.7603,16.6078,1,-0.5580168630328538,20.1525,-1.4562877329404256,1.55885625
708,3.855,132.1994,38.5957,11.4875,277.3542,0.0725,3.2431,-0.9511,42.7915,28.2149,1,-15.326043528545894,14.5766,-2.624168717121508,20.1081795
898,2.0,57.0,11.1875,0.0226,78.3167,0.0913,2.723,219.0,249.0,242.6563,0,0.028966666666666724,6.3437000000000126,-2.3936044913812142,7.15031471
65,4.0,157.0,61.0078,0.0869,885.1249,0.0246,3.9049,155.0,238.0,200.3516,0,0.2428929032258065,37.64840000000001,-3.70500883604382,21.774072540000002
613,4.07,126.6098,37.9843,10.5417,266.5833,0.119,2.9747,-7.6951,39.0675,23.9309,1,-1.967043963041416,15.136600000000001,-2.1286317858706076,31.7234127
491,5.0,172.0,53.5664,0.0916,936.2833,0.0231,3.9685,170.0,249.0,221.7188,0,0.1604776470588236,27.281200000000013,-3.767922661454389,21.62814423
463,5.0,110.0,17.9219,0.0271,135.6833,0.0961,2.834,191.0,239.0,232.3164,0,0.034992670157068126,6.683600000000013,-2.34236596300589,13.03916513
560,4.0,121.0,19.6211,0.0302,158.7042,0.0855,2.9024,189.0,250.0,238.8281,0,0.059110582010581975,11.171899999999994,-2.4592389030394224,13.5692091
396,4.0,182.0,38.4727,0.0804,798.5458,0.0261,3.8382,172.0,240.0,224.6289,0,0.08936686046511635,15.371100000000013,-3.6458199646534895,20.842045380000002
825,77.5939,94.5775,85.2501,1.0417,2.25,0.2936,1.3495,-103.6105,-76.3651,-93.2278,1,-0.16275087949580402,16.862700000000004,-1.2255369822417765,0.6606000000000001
687,9.6595,81.0336,43.1615,4.3292,34.6625,0.1,2.505,-60.618,32.2862,-25.8917,1,-0.9597462799828433,58.1779,-2.3025850929940455,3.4662500000000005
95,14.0,163.0,64.5586,0.0785,637.1417,0.0283,3.7834,158.0,233.0,203.5117,0,0.18663481012658234,29.48830000000001,-3.564893474332945,18.03111011
980,3.0,68.0,13.457,0.0243,89.3167,0.0888,2.8013,220.0,249.0,243.957,0,0.022922727272727303,5.043000000000006,-2.4213686289840126,7.93132296
574,7.0,95.0,32.1641,0.0488,283.75,0.0391,3.4242,195.0,245.0,229.7852,0,0.07802461538461537,15.214799999999997,-3.241632811990817,11.094625
599,16.0,172.0,76.2656,0.112,1245.8335,0.0191,4.102,174.0,241.0,209.5664,0,0.18065287356321846,31.433600000000013,-3.958066943929553,23.79541985
887,3.0,75.0,8.4844,0.0141,68.1792,0.3038,1.9565,217.0,250.0,246.1484,0,0.017749308755760324,3.8515999999999906,-1.1913856888204646,20.712840959999998
458,4.0,99.0,23.6602,0.0414,313.9875,0.0876,3.0892,193.0,249.0,236.5078,0,0.0647264248704663,12.492199999999997,-2.4349742810397914,27.505305
220,10.0895,91.9977,47.3158,5.6042,64.7542,0.0842,2.7023,-100.4897,18.7228,-63.0873,1,-0.8141142823592866,81.8101,-2.474560357733856,5.452303639999999
90,5.3599,11.3794,6.633,0.2625,0.4458,0.6789,0.6337,12.4169,33.7879,30.4604,1,0.2679815412864725,3.3275000000000006,-0.38728143767453577,0.30265361999999996
53,4.0,61.0,10.457,0.0166,46.9792,0.1185,2.4576,198.0,234.0,230.6445,0,0.016946969696969728,3.3555000000000064,-2.132842318406951,5.567035199999999
695,72.6493,93.5026,80.5306,0.9,1.9917,0.3362,1.2808,-103.0842,-76.7844,-93.5362,1,-0.162505990248748,16.75179999999999,-1.0900490580076219,0.6696095400000001
922,65.7699,99.5221,83.6495,1.3,3.6917,0.2604,1.5337,-92.9238,-69.0443,-84.6453,1,-0.1678902498606385,15.600999999999999,-1.3455363686477229,0.9613186800000001
145,7.0,177.0,81.7383,0.109,1259.3628,0.0214,4.0212,157.0,236.0,194.1172,0,0.2667694267515924,41.8828,-3.844364356954331,26.95036392
1010,3.0,88.0,15.9805,0.0278,165.3875,0.1412,2.6531,200.0,250.0,240.9492,0,0.045254000000000044,9.05080000000001,-1.9575779539229954,23.352714999999996
370,25.1383,89.8479,60.6246,5.3625,48.5875,0.085,2.6403,-4.2916,19.1819,1.3427,1,-4.156771367322211,17.839199999999998,-2.4651040224918206,4.1299375000000005
663,73.9392,107.9064,87.4453,2.1583,9.45,0.1803,1.904,-114.722,-78.9021,-102.2296,1,-0.20333937692857518,23.3275,-1.7131331487728656,1.7038349999999998
847,1.0,157.0,17.0977,0.0262,180.1583,0.2039,2.4189,192.0,254.0,243.2461,0,0.05600989583333327,10.753899999999987,-1.5901256014017275,36.73427737
367,26.2132,105.7566,77.0153,4.6417,39.1083,0.0953,2.5632,-12.5183,12.4169,-8.7951,1,-1.6944792823306678,21.212,-2.3507254683219805,3.7270209899999998
13,14.3891,98.2322,64.3893,6.3083,77.3667,0.0756,2.8063,-27.2694,19.1819,-7.6649,1,-0.9845027760053392,26.846799999999998,-2.58229899579665,5.8489225199999995
439,8.0,125.0,49.918,0.0819,713.4958,0.0253,3.8677,192.0,245.0,225.3711,0,0.1022338541666666,19.628899999999987,-3.6769508832486624,18.05144374
826,79.0988,96.7273,85.0914,0.5,0.7583,0.4668,0.9286,-97.4542,-77.2051,-88.0266,1,-0.11104190481272229,10.8215,-0.7618543785697361,0.35397444
759,88.343,108.3363,95.7322,1.325,3.8167,0.2659,1.5289,-111.8321,-91.4921,-102.5506,1,-0.09888484612199905,11.05850000000001,-1.3246349807331628,1.01486053
329,5.1449,81.4636,18.9735,6.1083,92.1584,0.111,2.6999,-4.5511,34.6414,27.9392,1,-1.472654962536529,6.702199999999998,-2.198225077669803,10.2295824
525,10.0,230.0,100.0703,0.1273,1694.4001,0.0178,4.1612,166.0,245.0,200.0742,0,0.27063734939759043,44.92580000000001,-4.028556821684098,30.16032178
944,2.0,4.0,2.3164,0.0009,0.225,0.6513,0.5332,248.0,250.0,249.6758,0,0.0013072580645160908,0.3241999999999905,-0.4287849134297812,0.1465425
105,21.2686,104.0367,59.7806,5.9083,56.9417,0.0733,2.7582,-23.7475,18.2624,-7.4315,1,-1.0819623118222972,25.6939,-2.613194670089531,4.17382661
944,62.9751,121.2353,89.5783,4.1917,31.325,0.1015,2.4727,-83.6927,-27.8638,-50.0198,1,-0.26473037672341787,22.155999999999995,-2.287696480500295,3.1794875
654,7.0,202.0,75.7305,0.1179,1558.2792,0.0197,4.1146,172.0,247.0,214.5078,0,0.1889081395348837,32.4922,-3.9271366432381942,30.69810024
897,3.4251,58.0305,8.7475,2.2583,26.075,0.3885,1.648,25.5045,41.9693,39.2467,1,0.10674978925287694,2.7226,-0.9454621091744349,10.1301375
14,6.0,181.0,73.2891,0.0972,1046.5958,0.0217,4.0206,152.0,234.0,194.8008,0,0.25788947368421045,39.19919999999999,-3.830443018435723,22.711128860000002
1005,51.1511,110.9161,73.6066,3.8375,25.0708,0.1065,2.383,-73.8781,-33.9336,-49.0867,1,-0.20510949794323352,15.153100000000002,-2.239610293832657,2.6700402
563,9.2296,98.2322,56.7138,5.9708,73.3625,0.083,2.757,-96.9562,27.2758,-59.3667,1,-0.8936251627023336,86.6425,-2.488914671185539,6.0890875
766,71.1444,81.4636,77.8568,0.1833,0.2,0.7085,0.4972,-92.9238,-81.0565,-88.0869,1,-0.07565768941864194,7.0304,-0.3446052198514019,0.14170000000000002
20,4.0,128.0,22.0547,0.0403,298.7,0.0823,3.1272,172.0,236.0,224.1055,0,0.06915406976744182,11.894499999999994,-2.497384171299113,24.583009999999998
762,4.0,74.0,11.5859,0.0201,64.9917,0.0985,2.6154,214.0,248.0,242.9922,0,0.023400934579439266,5.007800000000003,-2.3176987308040937,6.40168245
302,7.0,134.0,34.6992,0.0738,694.3834,0.0314,3.7299,184.0,239.0,224.5898,0,0.0783163043478261,14.410200000000003,-3.4609473860679296,21.80363876
